"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd.pledged","usd_pledged_real","usd_goal_real"
1229615138,"Prints inspired by iconic unscripted movie moments","Graphic Design","Design","USD","2013-09-06",750,"2013-08-07 02:28:20",5450.13,"successful",99,"US",5450.13,5450.13,750
607456278,"Scramble","Shorts","Film & Video","USD","2016-04-20",2000,"2016-03-21 18:39:12",3000,"successful",21,"US",3000,3000,2000
807573068,"""Only Human?""","Shorts","Film & Video","USD","2015-12-31",50000,"2015-12-18 18:37:10",251,"failed",4,"US",251,251,50000
2070899482,"One Brand Fits All","Ready-to-wear","Fashion","GBP","2015-11-30",35000,"2015-10-31 19:01:49",0,"failed",0,"GB",0,0,52988.55
1643305482,"Reclaim Lumber","Technology","Technology","CAD","2014-08-25",50000,"2014-07-26 06:37:11",47,"failed",5,"CA",43.75,43.3,46065.97
1613243939,"La Fuente (The Fountain)","Shorts","Film & Video","USD","2012-02-29",12211.6,"2012-01-30 18:38:21",20,"failed",1,"US",20,20,12211.6
1517264621,"TESLA","Film & Video","Film & Video","USD","2013-11-21",1e+05,"2013-10-19 01:01:28",3211,"failed",82,"US",3211,3211,1e+05
815678336,"Hallelujah by Leonard Cohen - Animated music video for peace","Music Videos","Film & Video","GBP","2017-11-19",18000,"2017-10-20 14:37:19",885,"failed",25,"GB",13.21,1179.43,23988.49
1868949849,"Weekend Quilts Strategy for Growth","Quilts","Crafts","USD","2016-05-21",50000,"2016-04-21 13:54:31",297,"failed",7,"US",297,297,50000
1571759265,"Mini-Comic Residency in Pittsburgh","Comics","Comics","USD","2012-11-28",200,"2012-10-18 14:37:45",867,"successful",44,"US",867,867,200
1073910956,"Frost","Narrative Film","Film & Video","USD","2012-06-24",14000,"2012-06-14 22:58:17",0,"failed",0,"US",0,0,14000
1988472643,"WAR brand marketing/rebranding/spring collection","Fashion","Fashion","USD","2016-04-20",12000,"2016-03-21 20:40:28",650,"failed",6,"US",650,650,12000
236908428,"""House Party"" - a graphic novel","Comics","Comics","GBP","2014-04-23",1650,"2014-03-20 14:47:05",5234,"successful",252,"GB",8686.37,8797.67,2773.44
30449924,"DoubleFlex Black - Portable Gym by OYO Fitness","Product Design","Design","USD","2017-02-17",30000,"2017-01-04 16:39:04",659175,"successful",4206,"US",9074,659175,30000
1197549740,"Trinity: Ground Zero","Video Games","Games","USD","2015-02-18",10000,"2015-01-14 15:45:36",80,"failed",4,"US",80,80,10000
1850926397,"The Wilhelm Brothers make a live CD: Like A Bird","Country & Folk","Music","USD","2014-08-17",1950,"2014-08-03 17:03:54",2123,"successful",47,"US",2123,2123,1950
79949187,"Hot, Rich and Green! ","Documentary","Film & Video","USD","2010-09-02",5000,"2010-07-14 00:08:47",270,"failed",10,"US",270,270,5000
160053908,"BXX Clothing Apparel","Apparel","Fashion","GBP","2016-07-15",1000,"2016-06-15 18:33:49",18,"failed",1,"GB",25.54,24.05,1336.29
1107140009,"The Making of Gabriel Kelley's  ""Lighter Shades of Blue""","Music","Music","USD","2013-09-17",35000,"2013-07-19 16:48:26",35795,"successful",333,"US",35795,35795,35000
934806923,"Numbers of New York","Places","Photography","USD","2015-11-11",4500,"2015-10-21 18:36:10",48,"failed",2,"US",48,48,4500
2072164444,"SolarHug Bracelet: External Charger powered by the Sun","Wearables","Technology","GBP","2015-01-16",70000,"2014-12-17 20:51:59",20703,"canceled",105,"GB",32407.63,31413.87,106215.1
2038571009,"Casper Rawls CD Kickstarter","Music","Music","USD","2013-10-29",35000,"2013-10-01 00:11:35",11675,"failed",109,"US",11675,11675,35000
499061124,"Jon Troast makes a new cd! (Canceled)","Country & Folk","Music","USD","2010-12-11",10000,"2010-11-09 18:18:06",2205,"canceled",50,"US",2205,2205,10000
1609518355,"Apple Seeds Teaching Farm","Food","Food","USD","2013-12-01",10000,"2013-11-01 13:50:24",10078,"successful",136,"US",10078,10078,10000
392199460,"Vote To Be Happie","Ready-to-wear","Fashion","USD","2015-01-01",50000,"2014-11-08 10:22:06",0,"failed",0,"US",0,0,50000
1007170928,"A través del arte "" Identidad y Bíodiversidad de Chiapas"".","Painting","Art","MXN","2017-02-23",2e+05,"2016-12-26 23:17:54",150,"failed",1,"MX",0,7.62,10155.38
1597876772,"PiSoC: Learn to Create","Hardware","Technology","USD","2015-06-13",15000,"2015-05-14 18:25:14",16232,"successful",180,"US",16232,16232,15000
1097915856,"Stories From the Edge: a Photographic Exploration","Art","Art","GBP","2015-10-23",300,"2015-10-08 10:22:21",75,"failed",4,"GB",114.27,115.53,462.12
1527213739,"Stone Bridge Brewing Project","Small Batch","Food","USD","2017-01-26",10000,"2016-12-12 20:47:22",61,"failed",3,"US",0,61,10000
37776034,"Jonathan Denmark's Indie-Hop Album - ALL THINGS END","Hip-Hop","Music","USD","2011-06-03",1100,"2011-05-14 06:28:01",1742.01,"successful",51,"US",1742.01,1742.01,1100
223728056,"Born on Ellis Island (Canceled)","Journalism","Journalism","USD","2015-06-06",25000,"2015-05-07 19:06:28",25,"canceled",1,"US",25,25,25000
2083921157,"Urgent Help Needed to Share Cancer Mom's Story!","Nonfiction","Publishing","USD","2016-04-30",4000,"2016-04-15 05:19:42",840,"failed",15,"US",840,840,4000
455423623,"***The Writers Block***","Narrative Film","Film & Video","USD","2011-07-05",10000,"2011-05-21 20:47:39",587,"failed",16,"US",587,587,10000
59216338,"Cori- The New Album!","Music","Music","USD","2016-02-17",5000,"2015-12-19 19:40:16",5421,"undefined",0,"N,0""",NA,5421,5000
1418940421,"TheeJapaneseSchoolGirls Spring 2012","Rock","Music","USD","2012-03-24",2000,"2012-02-23 13:19:24",2003,"successful",18,"US",2003,2003,2000
204812068,"Help me start my YouTube channel!","Webseries","Film & Video","USD","2017-11-19",7500,"2017-10-20 17:40:01",51,"failed",2,"US",1,51,7500
1097972536,"Can I Get A Witness?","Comedy","Film & Video","USD","2015-04-07",5000,"2015-03-08 20:24:39",350,"failed",2,"US",350,350,5000
829580460,"Inside The Gates","Fiction","Publishing","USD","2012-04-01",6500,"2012-02-01 19:44:19",0,"failed",0,"US",0,0,6500
25354087,"StoryBluff :D Game of Small Cards and Tall Tales","Playing Cards","Games","USD","2016-10-28",2016,"2016-08-29 10:43:03",647,"failed",24,"US",206,647,2016
13382742,"Future Collection of Velieris & Co","Fashion","Fashion","USD","2013-11-16",1000,"2013-10-17 00:55:46",0,"failed",0,"US",0,0,1000
724416044,"Effective Establishment Clothing","Apparel","Fashion","USD","2015-08-31",10000,"2015-07-02 05:27:25",1,"failed",1,"US",1,1,10000
301024743,"Famicity — Manage Your Legacy Online","Technology","Technology","EUR","2017-03-25",50000,"2017-01-28 08:09:54",30130,"failed",415,"LU",19665.15,32211.85,53454.78
1805888579,"Paris Metro Couture Fashion Brand","Fashion","Fashion","USD","2012-02-03",20000,"2012-01-04 20:59:40",400,"failed",4,"US",400,400,20000
153724652,"Looking for Trouble","Documentary","Film & Video","USD","2014-10-31",7000,"2014-10-01 18:01:55",7347,"successful",42,"US",7347,7347,7000
1144321005,"Help Publish 90 .Com Blogs Sites in 90 Days! One Every Day","Zines","Publishing","USD","2015-09-30",27000,"2015-08-31 09:00:33",0,"failed",0,"US",0,0,27000
631984906,"The Chamonix - A luxury, quality & affordable watch.","Product Design","Design","GBP","2016-06-01",10000,"2016-05-02 16:34:11",780,"failed",11,"GB",1139.65,1125.72,14432.31
1632430827,"Fourth Branch - It Pays to be Informed","Web","Journalism","CAD","2015-02-03",30000,"2014-12-05 03:00:50",29.32,"failed",4,"CA",25.76,23.56,24106.07
1247619465,"Secrets of Birds","Indie Rock","Music","USD","2017-02-01",3500,"2017-01-02 05:14:49",4118,"successful",56,"US",1230,4118,3500
684573838,"Put The Pin Back In  /  A T-Shirt Can Make A Difference","Fashion","Fashion","USD","2012-10-14",10000,"2012-09-14 04:30:39",435,"canceled",9,"US",435,435,10000
386726653,"New album","Music","Music","SEK","2017-07-24",30000,"2017-05-25 12:42:40",32100,"successful",65,"SE",86.08,3948.44,3690.13
755606556,"2018 Calendar of the World's Best Vegan Dishes and Recipes","Vegan","Food","USD","2017-12-11",5000,"2017-11-11 07:27:16",708,"failed",19,"US",0,708,5000
179398703,"OKIXO - Keep your closet organized and protect your boots","Footwear","Fashion","USD","2014-12-08",7500,"2014-11-11 01:30:13",200,"failed",6,"US",200,200,7500
725549402,"Holster Minimal Wallet & Holster for iPad Mini","Fashion","Fashion","USD","2013-05-23",1000,"2013-05-09 17:33:31",4074.5,"successful",173,"US",4074.5,4074.5,1000
1505903260,"Steward Magazine (Digital)","Publishing","Publishing","USD","2014-05-04",10000,"2014-03-30 05:35:38",1681,"failed",27,"US",1681,1681,10000
1067996023,"Journal of the Earth (Canceled)","Periodicals","Publishing","USD","2012-10-05",57750,"2012-09-05 21:49:54",1185,"canceled",23,"US",1185,1185,57750
86963729,"Future Past. Leadership in History.","Audio","Journalism","NZD","2015-08-07",1550,"2015-07-07 21:13:04",390,"failed",7,"NZ",260.58,256.33,1018.73
444752794,"Sheep in the Closet - when bad dreams turn into opportunity","Children's Books","Publishing","USD","2013-02-02",6500,"2013-01-04 20:17:52",25,"failed",1,"US",25,25,6500
759740069,"To The Flame","Narrative Film","Film & Video","USD","2014-06-06",25000,"2014-05-07 18:25:03",16372,"failed",60,"US",16372,16372,25000
905837221,"The Hernandez Factor: Transformative Regression","Webseries","Film & Video","USD","2014-02-10",5000,"2014-01-21 19:26:50",475,"failed",5,"US",475,475,5000
1617308255,"Unicorn's Picnic: A magical picture book for children.","Children's Books","Publishing","CAD","2017-05-26",3000,"2017-04-26 16:52:45",3169,"successful",91,"CA",840.56,2353.33,2227.83
371077430,"CHHAYA Madrid. Handmade Indian Ballerina Shoes.","Footwear","Fashion","EUR","2016-11-02",10000,"2016-10-03 16:56:52",3823,"canceled",44,"DE",1279.08,4240.85,11092.99
1128763192,"Biker Wings","Product Design","Design","EUR","2016-07-08",120000,"2016-06-08 21:31:27",546,"failed",8,"IT",619.89,604.42,132840.35
1035407463,"Tarnished (The Back Cover)","Fiction","Publishing","USD","2013-06-02",300,"2013-05-08 20:16:46",470,"successful",19,"US",470,470,300
625802986,"Finding Money - A Social Experiment Documentary (Canceled)","Documentary","Film & Video","USD","2014-02-01",12000,"2013-12-03 21:30:45",6,"canceled",2,"US",6,6,12000
1942585940,"Motioner - 'Black Wave' Album Release","Music","Music","AUD","2015-12-01",1200,"2015-11-01 07:06:11",1280,"successful",17,"AU",913.58,936.63,878.09
1125923536,"Laughing at Oblivion: The Story of Into Another","Documentary","Film & Video","USD","2012-05-02",2000,"2012-04-16 23:35:29",610,"failed",17,"US",610,610,2000
1825520012,"Second Renaissance (Series)","Fiction","Publishing","USD","2017-05-04",2500,"2017-03-30 02:54:54",0,"failed",0,"US",0,0,2500
709222604,"OUR MOCKINGBIRD Takes Flight","Documentary","Film & Video","USD","2014-04-08",15000,"2014-03-09 19:41:53",18431.99,"successful",198,"US",18431.99,18431.99,15000
822083876,"The Vase Project: Made in China - Landscape in Blue","Sculpture","Art","USD","2012-01-11",10000,"2011-12-02 15:53:16",176,"failed",5,"US",176,176,10000
1605713597,"I Hear A Harp in Owosso, Michigan! (Canceled)","Faith","Music","USD","2015-12-04",15000,"2015-11-05 19:30:47",0,"canceled",0,"US",0,0,15000
1519747336,"The Economic Manhattan Project (Canceled)","Nonfiction","Publishing","USD","2012-07-25",8000,"2012-06-20 07:48:10",25,"canceled",1,"US",25,25,8000
1237505203,"Cat Coasters, by Funkturm","Product Design","Design","SEK","2015-03-18",4000,"2015-02-18 03:08:16",5705,"successful",36,"SE",679.12,661,463.46
1148162425,"GBS Detroit Presents Brandon Bogues","Rock","Music","USD","2011-12-03",600,"2011-11-12 07:29:26",150,"failed",6,"US",150,150,600
1056678414,"Bischoff Graphic Design","Graphic Design","Design","USD","2014-09-29",6000,"2014-07-31 01:41:58",0,"failed",0,"US",0,0,6000
1020611990,"Local Noir","Webseries","Film & Video","USD","2013-03-01",2000,"2013-01-30 22:29:26",2265,"successful",40,"US",2265,2265,2000
1247679335,"HOLLOW DICE","Tabletop Games","Games","EUR","2017-03-16",5000,"2017-02-14 09:01:20",18753,"successful",370,"IT",4014.31,20135.07,5368.49
1315778180,"The Architecture Lobby Newsletter","Public Art","Art","USD","2015-03-20",1600,"2015-02-18 17:42:08",1785,"successful",40,"US",1785,1785,1600
303934459,"If you are lucky you get old","Photography","Photography","GBP","2014-07-12",1500,"2014-06-12 14:01:41",1575,"successful",41,"GB",2637.14,2691.16,2563.01
1258332788,"The Math Game","Games","Games","USD","2013-04-27",145000,"2013-03-28 21:35:54",50,"failed",2,"US",50,50,145000
1617791686,"Sympathetic Vibrations","Indie Rock","Music","USD","2010-04-05",20000,"2010-02-07 01:50:05",3586,"failed",14,"US",3586,3586,20000
1440592307,"""An Inner Place That Has No Place"" goes on tour!","Dance","Dance","USD","2013-02-27",2800,"2013-02-01 20:48:18",4096,"successful",62,"US",4096,4096,2800
1912140853,"Being Stubborn, Depressed & Unpopular SAVED My Life! - BOOK!","Art Books","Publishing","USD","2013-12-30",5000,"2013-11-27 21:29:49",6127,"successful",94,"US",6127,6127,5000
1656843473,"Supermarket Manager - Video Game","Video Games","Games","GBP","2016-03-22",150,"2016-02-21 14:45:39",11,"failed",2,"GB",15.85,15.54,211.95
619114414,"Baby Belly Magazine","People","Photography","USD","2014-11-07",10000,"2014-10-08 08:53:02",2,"failed",1,"US",2,2,10000
1170697676,"The World's First Online Video-Radio Station","Music","Music","USD","2017-02-24",3000,"2017-01-25 19:06:32",3100,"successful",23,"US",890,3100,3000
1625470405,"Doctor Funk Lloydd - First album ""Love And Happiness""","Music","Music","CAD","2014-06-12",15000,"2014-04-13 18:26:13",25,"failed",1,"CA",22.78,23.04,13826.16
869519998,"The Art of Juggling a Marathon : 26.2 miles of expression","Performance Art","Art","USD","2012-05-19",2000,"2012-04-18 18:56:40",1,"failed",1,"US",1,1,2000
1325540456,"John & Brittany ""Start Sinning"".. the new record!","Indie Rock","Music","USD","2012-07-10",10000,"2012-06-08 06:00:46",11877.67,"successful",170,"US",11877.67,11877.67,10000
1280673351,"Pirogi Union","Food","Food","USD","2012-02-02",2400,"2012-01-09 17:08:52",3694,"successful",84,"US",3694,3694,2400
1924402408,"MBA student support needed","Fine Art","Photography","USD","2014-10-25",2800,"2014-09-25 20:55:11",180,"failed",2,"US",180,180,2800
431634605,"TRUE WEST: Think, Dog! Productions","Spaces","Theater","USD","2016-02-20",1000,"2016-01-21 21:07:47",1003,"successful",22,"US",1003,1003,1000
500287835,"Phi3 Spiralmind Issue #5","Comics","Comics","USD","2011-12-12",3000,"2011-11-12 22:24:12",0,"failed",0,"US",0,0,3000
1264271699,"Project: Allegiance","Crafts","Crafts","USD","2017-10-30",35000,"2017-10-05 05:48:37",76,"failed",4,"US",0,76,35000
2997946,"Monster Climb - The Documentary","Documentary","Film & Video","USD","2011-12-10",10000,"2011-10-11 20:07:06",606,"failed",10,"US",606,606,10000
1916358542,"Free-Dom Short Film Funding","Shorts","Film & Video","USD","2013-01-18",900,"2012-12-18 18:32:26",901,"successful",9,"US",901,901,900
1665545401,"Nintendo Switch Dog Tongue Stickers for Joy-Con","Gaming Hardware","Games","USD","2017-03-05",1000,"2017-02-16 07:43:21",8323,"successful",1218,"US",9,8323,1000
1069641050,"Angel Attendant","Web","Technology","USD","2014-08-16",50000,"2014-07-17 21:40:19",0,"failed",0,"US",0,0,50000
708485099,"ALICE, a New Play","Theater","Theater","USD","2010-06-27",1000,"2010-06-09 07:16:17",0,"failed",0,"US",0,0,1000
624347862,"The Resistance Saga","Film & Video","Film & Video","USD","2017-12-05",20000,"2017-11-06 18:28:54",20091,"successful",176,"US",1460,20091,20000
106012525,"Kerak: Strategy Redefined","Tabletop Games","Games","CAD","2016-03-31",25000,"2016-03-01 09:43:37",9294.92,"failed",100,"CA",6869.4,7134.57,19189.44
880729137,"Panoramic Cities","Fine Art","Photography","CAD","2014-09-26",18000,"2014-08-27 09:50:47",52,"failed",2,"CA",47.38,46.8,16198.7
54481481,"Through The Eyes of Love","Publishing","Publishing","CAD","2015-08-26",5000,"2015-06-27 17:42:15",0,"undefined",0,"N,0""",NA,0,3767.61
144445290,"Ghostie Writes Story series","Fiction","Publishing","SGD","2017-02-12",15000,"2017-01-13 03:38:39",0,"failed",0,"SG",0,0,10589.48
507600924,"SMACH Z - The handheld PC (Canceled)","Gaming Hardware","Games","EUR","2016-01-13",9e+05,"2015-12-09 18:05:49",160984.65,"canceled",553,"ES",174721.23,175699.48,982264.67
1358948413,"Plan V - The failsafe charger you can't leave home without","Gadgets","Technology","AUD","2014-12-24",30000,"2014-11-24 23:29:02",110884.41,"successful",3630,"AU",96148.17,90010.89,24352.63
727795949,"Getagig","Web","Technology","USD","2016-07-04",40000,"2016-06-04 00:19:56",1,"failed",1,"US",1,1,40000
1471007965,"iPresident Generation Me... A Toxic Fun Party... Game & More","Tabletop Games","Games","USD","2012-11-18",15000,"2012-10-19 00:57:49",1,"canceled",1,"US",1,1,15000
650168028,"Beyond - The adventure short!","Shorts","Film & Video","USD","2012-04-08",82000,"2012-03-09 01:08:14",25651,"failed",81,"US",25651,25651,82000
994897029,"Fight A Scary CD FUN-DDRIVE!","Country & Folk","Music","USD","2012-10-07",1000,"2012-09-07 01:53:52",1430,"successful",36,"US",1430,1430,1000
1424628489,"BadReputation","Video Games","Games","USD","2012-12-17",10000,"2012-10-18 21:13:27",0,"failed",0,"US",0,0,10000
339428487,"Pedro's Story: A Graphic Novel","Comics","Comics","USD","2012-07-13",2000,"2012-05-14 15:13:49",525,"failed",14,"US",525,525,2000
378834309,"Twenty-Four-Gear 3D Printed Mechanical Ball","Product Design","Design","USD","2014-08-25",200,"2014-07-26 00:32:10",510,"successful",7,"US",510,510,200
1473487625,"Adventure Amusement Park!","Product Design","Design","USD","2017-03-06",25000,"2017-01-30 18:37:42",0,"canceled",0,"US",0,0,25000
316055275,"Too Many Zooz needs your help to complete their debut album!","Music","Music","USD","2016-02-11",1e+05,"2016-01-12 09:05:59",102010.06,"successful",2766,"US",102010.06,102010.06,1e+05
1025290784,"Funding Fan Expo Canada 2016 ""Alice dans la Lune"" artist","Painting","Art","CAD","2016-05-12",650,"2016-04-12 02:56:36",113,"failed",6,"CA",87.01,87.72,504.58
2107511753,"Anywhere Fridge: Solar Portable Transforming Fridge/Freezer!","Technology","Technology","USD","2017-02-26",10000,"2016-12-28 06:04:24",32753,"canceled",80,"US",21847,32753,10000
453177822,"Spectrum","Technology","Technology","USD","2016-06-11",4500,"2016-05-02 16:54:03",540,"failed",16,"US",540,540,4500
1221403322,"Sylvia Theater - Downtown Matters! - It's Where It All Began","Theater","Theater","USD","2014-08-02",12800,"2014-07-03 22:37:45",14423,"successful",97,"US",14423,14423,12800
1191052630,"BLACK REIGN ALBUM","Hip-Hop","Music","USD","2015-05-07",250,"2015-04-07 19:14:48",1,"failed",1,"US",1,1,250
512096580,"Paradise Lost ... with Puppets","Theater","Theater","USD","2011-06-18",1000,"2011-05-19 22:56:23",1025,"successful",29,"US",1025,1025,1000
1457137103,"STELLIUM - Resource Management","Video Games","Games","USD","2017-06-09",30000,"2017-05-10 14:59:59",3595,"canceled",166,"US",2355,3595,30000
656049629,"""pho-Bia"" by AIM Dance Co. - Let's Take It On The Road","Dance","Dance","USD","2014-03-07",5250,"2014-02-05 18:55:53",5351,"successful",30,"US",5351,5351,5250
1767574126,"Zoom Band FiberOptic LED Armband FIT ANY CASE iPhone Android","Wearables","Technology","USD","2017-11-07",45000,"2017-10-03 22:22:05",5527.2,"failed",49,"US",1652,5527.2,45000
675586109,"Screen Saver Project","Art","Art","USD","2013-06-14",3700,"2013-05-15 06:35:28",0,"failed",0,"US",0,0,3700
1592833425,"Bird Off a Wire","Technology","Technology","CAD","2014-08-19",1000,"2014-07-20 15:51:53",0,"failed",0,"CA",0,0,912.66
1032073297,"K.Milele New York Fashion Week Presentation","Apparel","Fashion","USD","2015-09-09",5000,"2015-09-04 02:43:17",20,"failed",1,"US",20,20,5000
1233295968,"Language of Clouds first album","World Music","Music","NOK","2015-10-30",60000,"2015-10-02 18:25:57",60630,"successful",66,"NO",7120.5,7111.27,7037.38
1693526097,"Falcon Ultralight Personal Aircraft (FUPA)","Flight","Technology","USD","2015-03-25",1e+05,"2015-01-24 07:38:56",28,"failed",4,"US",28,28,1e+05
799663852,"Wizard School Free Comic Book Day Giveaway","Comics","Comics","USD","2013-02-24",5000,"2013-01-25 03:49:04",1184,"failed",41,"US",1184,1184,5000
431348697,"The ""Luhve EP""","Pop","Music","USD","2014-09-04",13250,"2014-08-05 22:14:51",2,"failed",2,"US",2,2,13250
1230695768,"Shades of Hate - Trumped Up Posters","Graphic Design","Design","USD","2016-10-15",375,"2016-09-30 23:42:22",236,"failed",14,"US",186,236,375
67591456,"""A Day in the Life"" with Mark Lavengood","Music","Music","USD","2012-07-07",6380,"2012-06-07 05:14:55",6390,"successful",143,"US",6390,6390,6380
956449821,"US National Politics","Web","Technology","USD","2018-01-03",100,"2017-12-22 18:12:50",266,"live",12,"US",65,266,100
1053190082,"CLASSIC AND CHRONOGRAPH WATCHES by the Mont Royal Watch Co.","Product Design","Design","CAD","2017-10-13",30000,"2017-09-13 16:04:21",43844,"successful",167,"CA",15060.59,35078.01,24001.92
1470547898,"The Bokanovsky Tales - Reloaded (Canceled)","Comics","Comics","GBP","2014-03-16",10000,"2014-02-21 19:48:24",1220,"canceled",24,"GB",2034.49,2011.67,16489.13
1523985467,"Destiny","Pop","Music","USD","2012-02-25",6000,"2012-01-26 04:06:27",0,"failed",0,"US",0,0,6000
381962503,"Grassroots","Design","Design","USD","2014-05-10",8000,"2014-04-10 13:53:21",10,"failed",1,"US",10,10,8000
1536531709,"Ultima Game Music Fan Recreation Project 2016","Video Games","Games","USD","2016-05-14",2500,"2016-04-14 03:53:45",3973,"successful",98,"US",3973,3973,2500
2115367008,"The Spice Trade Expedition: In search of artificial flavor.","Documentary","Film & Video","USD","2010-12-06",7000,"2010-11-04 21:06:56",7080,"successful",65,"US",7080,7080,7000
50490459,"Tom Sandell wants Toms Sandals (Suspended)","Fashion","Fashion","USD","2015-04-14",98,"2015-03-15 01:50:21",0,"suspended",0,"US",0,0,98
1110485947,"12 KILOMETERS","Horror","Film & Video","USD","2014-09-07",14900,"2014-08-13 17:00:14",16849.74,"successful",310,"US",16849.74,16849.74,14900
1407362362,"LumenKnight | The World’s First Truly Efficient LED Lamp","Technology","Technology","AUD","2016-07-04",2e+05,"2016-05-12 23:06:31",1079,"canceled",11,"AU",793.39,810.85,150296.84
1072170201,"Drawing Happy!","Painting","Art","USD","2014-07-18",820,"2014-06-18 02:52:04",1683,"successful",37,"US",1683,1683,820
1773698044,"Awaiting The Sunrise (Canceled)","Documentary","Film & Video","USD","2011-09-08",5500,"2011-07-10 01:10:40",10,"canceled",1,"US",10,10,5500
1255455938,"FortuneSport Rt.S :: Building the American Super Car","Technology","Technology","USD","2013-12-05",6e+05,"2013-11-04 06:19:21",36466,"failed",29,"US",36466,36466,6e+05
159192328,"Be part of a new local radio station for Chelmsford, Essex","Radio & Podcasts","Publishing","GBP","2014-04-15",5000,"2014-03-06 23:27:16",0,"canceled",0,"GB",0,0,8404.07
2041596331,"NUDE & NOIR COSMETICS - Fashion Forward Eco-Chic Makeup","Fashion","Fashion","USD","2017-02-02",5000,"2017-01-03 17:23:47",489,"canceled",6,"US",407,489,5000
2041000665,"Dead Cat - A Quantum Physics Card Game","Tabletop Games","Games","GBP","2016-11-01",6200,"2016-09-30 02:49:47",12052,"successful",597,"GB",212.31,15054.09,7744.39
1344656747,"Local artist seeks funding to attend major convention","Painting","Art","USD","2017-07-25",700,"2017-07-18 22:34:01",77,"failed",2,"US",7,77,700
2105235211,"Diabolical Decisions","Tabletop Games","Games","USD","2017-07-31",12000,"2017-06-30 22:00:17",1103,"failed",42,"US",120,1103,12000
1739752777,"METH MOUTH CAMPAIGN/FUNDRAISER!","Hip-Hop","Music","USD","2015-05-14",3000,"2015-04-09 21:08:59",3053,"successful",25,"US",3053,3053,3000
397766356,"Alligator in the Elevator: The Animated Short Project","Animation","Film & Video","USD","2012-12-12",18000,"2012-11-12 21:38:40",475,"failed",7,"US",475,475,18000
766806907,"Resort / Vacation","Architecture","Design","CAD","2014-08-20",10000,"2014-07-06 15:51:51",10,"failed",1,"CA",9.39,9.13,9126.59
463449543,"RIDER1991 watch for free movement","Product Design","Design","USD","2017-07-29",25000,"2017-06-27 17:00:49",27689.11,"successful",227,"US",7437,27689.11,25000
1383565386,"We Are Freedom Records","Music","Music","GBP","2015-06-18",10000,"2015-05-19 18:03:17",0,"failed",0,"GB",0,0,15838.32
541917307,"Whisperers on the edge of our galaxy","Fiction","Publishing","USD","2015-11-28",8000,"2015-09-29 20:17:07",0,"failed",0,"US",0,0,8000
144188083,"Theatrical Production","Performance Art","Art","USD","2011-11-29",10000,"2011-10-10 21:56:24",0,"failed",0,"US",0,0,10000
525131688,"EXPANSES","Video Games","Games","USD","2016-12-20",1e+05,"2016-11-15 16:10:26",280,"failed",21,"US",0,280,1e+05
1099498262,"The Gleaning","Fiction","Publishing","USD","2013-02-17",2000,"2012-12-19 17:51:09",1,"failed",1,"US",1,1,2000
714922316,"Re-Launch Sputnik!","Music","Music","USD","2014-07-14",10000,"2014-06-14 06:58:40",10885,"successful",117,"US",10885,10885,10000
1092125619,"Shadowkirby and the Walk to Seattle (Canceled)","Places","Photography","USD","2015-04-17",2200,"2015-03-28 03:08:27",0,"canceled",0,"US",0,0,2200
1031950002,"Jakarta Fixed Festival coverage","Documentary","Film & Video","USD","2012-07-16",2500,"2012-06-26 00:53:57",2551,"successful",25,"US",2551,2551,2500
1978299418,"Rokbell™ A 6 in 1 pushup stand that torches fat in 30 mins","Product Design","Design","USD","2014-09-26",75000,"2014-08-17 22:59:36",7412,"failed",68,"US",7412,7412,75000
929790855,"Havana, Cuba - Photo Exhibit for Anti-Homophobia Event","Photography","Photography","USD","2013-04-21",1250,"2013-04-02 21:45:05",400,"failed",8,"US",400,400,1250
950772183,"*SASHA PEARL*FRIENDSHIP STREET*CD!","Music","Music","USD","2011-10-11",1500,"2011-09-26 20:46:57",2768,"successful",67,"US",2768,2768,1500
435534923,"Thru The Eyes Of A Native Child","Poetry","Publishing","USD","2011-07-19",5000,"2011-05-20 17:32:37",0,"failed",0,"US",0,0,5000
382688497,"Semicolon Theatre Company - New Plays by Young People","Theater","Theater","USD","2014-02-10",7500,"2014-01-01 21:37:55",7886,"successful",76,"US",7886,7886,7500
1568332531,"Dee: an illustrated story","Comics","Comics","USD","2013-02-01",2000,"2013-01-02 15:00:32",2497,"successful",49,"US",2497,2497,2000
1033478652,"Musical Therapy","Faith","Music","USD","2014-10-05",10000,"2014-08-06 21:39:25",25,"failed",1,"US",25,25,10000
1538465015,"Sacred Hearts","Film & Video","Film & Video","USD","2017-11-04",75000,"2017-10-05 01:39:23",31,"failed",3,"US",10,31,75000
287495269,"Inuyasha & Kagome","Product Design","Design","USD","2017-11-10",400,"2017-10-06 20:21:36",400,"successful",16,"US",64,400,400
1973017454,"Create your own tea & DIY!","DIY","Crafts","EUR","2015-04-22",500,"2015-03-23 00:34:21",2494,"successful",55,"NL",2698.67,2699.51,541.2
1417684565,"The Haunted Swordsman - A Ghost Story Puppet Film","Shorts","Film & Video","USD","2017-10-07",120000,"2017-09-06 13:10:58",142130.79,"successful",1219,"US",20957,142130.79,120000
1497946270,"Picture24 Exhibition","Photography","Photography","GBP","2014-03-12",5000,"2014-02-10 16:30:26",5069.5,"successful",167,"GB",8318.95,8412.71,8297.38
